"PectoralGirdleL_bead_cau_X","PectoralGirdleL_bead_cau_Y","PectoralGirdleL_bead_cau_Z","PectoralGirdleL_bead_cra_X","PectoralGirdleL_bead_cra_Y","PectoralGirdleL_bead_cra_Z","PectoralGirdleL_bead_mid_X","PectoralGirdleL_bead_mid_Y","PectoralGirdleL_bead_mid_Z","Epaxial_bead_cra_X","Epaxial_bead_cra_Y","Epaxial_bead_cra_Z","Epaxial_bead_mid1_dor_X","Epaxial_bead_mid1_dor_Y","Epaxial_bead_mid1_dor_Z","Epaxial_bead_mid1_ven_X","Epaxial_bead_mid1_ven_Y","Epaxial_bead_mid1_ven_Z","Epaxial_bead_mid2_dor_X","Epaxial_bead_mid2_dor_Y","Epaxial_bead_mid2_dor_Z","Epaxial_bead_mid2_ven_X","Epaxial_bead_mid2_ven_Y","Epaxial_bead_mid2_ven_Z","Epaxial_bead_mid3_dor_X","Epaxial_bead_mid3_dor_Y","Epaxial_bead_mid3_dor_Z","Epaxial_bead_mid3_ven_X","Epaxial_bead_mid3_ven_Y","Epaxial_bead_mid3_ven_Z","HyoidL_bead_cau_X","HyoidL_bead_cau_Y","HyoidL_bead_cau_Z","HyoidL_bead_cra_X","HyoidL_bead_cra_Y","HyoidL_bead_cra_Z","Hypaxial_bead_cau_X","Hypaxial_bead_cau_Y","Hypaxial_bead_cau_Z","Hypaxial_bead_cra_X","Hypaxial_bead_cra_Y","Hypaxial_bead_cra_Z","Hypaxial_bead_mid1_X","Hypaxial_bead_mid1_Y","Hypaxial_bead_mid1_Z","Hypaxial_bead_mid2_X","Hypaxial_bead_mid2_Y","Hypaxial_bead_mid2_Z","LowerJawL_bead_cau_X","LowerJawL_bead_cau_Y","LowerJawL_bead_cau_Z","LowerJawL_bead_cra_X","LowerJawL_bead_cra_Y","LowerJawL_bead_cra_Z","LowerJawL_bead_mid_X","LowerJawL_bead_mid_Y","LowerJawL_bead_mid_Z","Neurocranium_bead_cau_e1_X","Neurocranium_bead_cau_e1_Y","Neurocranium_bead_cau_e1_Z","Neurocranium_bead_cau_e2_X","Neurocranium_bead_cau_e2_Y","Neurocranium_bead_cau_e2_Z","Neurocranium_bead_cau_X","Neurocranium_bead_cau_Y","Neurocranium_bead_cau_Z","Neurocranium_bead_cra_L_X","Neurocranium_bead_cra_L_Y","Neurocranium_bead_cra_L_Z","Neurocranium_bead_cra_R_X","Neurocranium_bead_cra_R_Y","Neurocranium_bead_cra_R_Z","Neurocranium_bead_mid_X","Neurocranium_bead_mid_Y","Neurocranium_bead_mid_Z","OperculumL_bead_cau_dor_X","OperculumL_bead_cau_dor_Y","OperculumL_bead_cau_dor_Z","OperculumL_bead_cra_dor_X","OperculumL_bead_cra_dor_Y","OperculumL_bead_cra_dor_Z","OperculumL_bead_ven_X","OperculumL_bead_ven_Y","OperculumL_bead_ven_Z","PostTemporalL_bead_cau_dor_X","PostTemporalL_bead_cau_dor_Y","PostTemporalL_bead_cau_dor_Z","PostTemporalL_bead_cra_dor_X","PostTemporalL_bead_cra_dor_Y","PostTemporalL_bead_cra_dor_Z","PostTemporalL_bead_ven_X","PostTemporalL_bead_ven_Y","PostTemporalL_bead_ven_Z","Prey_bead_X","Prey_bead_Y","Prey_bead_Z","Sternohyoid_bead_cau_X","Sternohyoid_bead_cau_Y","Sternohyoid_bead_cau_Z","Sternohyoid_bead_cra_X","Sternohyoid_bead_cra_Y","Sternohyoid_bead_cra_Z","SuspensoriumL_bead_dor_X","SuspensoriumL_bead_dor_Y","SuspensoriumL_bead_dor_Z","SuspensoriumL_bead_mid_X","SuspensoriumL_bead_mid_Y","SuspensoriumL_bead_mid_Z","SuspensoriumL_bead_ven_X","SuspensoriumL_bead_ven_Y","SuspensoriumL_bead_ven_Z","Urohyal_bead_X","Urohyal_bead_Y","Urohyal_bead_Z","frame","calibration","time","individual","trial"
-1.0049331,104.65649,109.81181,23.722685,113.96975,91.782314,12.353595,112.75991,103.72543,10.946132,90.140814,137.00433,-7.2566045,78.904777,145.72759,-11.51311,77.008796,136.36717,-24.826537,71.731783,144.88181,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.516219,119.22738,92.236412,53.819872,114.97516,85.632657,NA,NA,NA,5.4236404,93.75299,89.732057,-20.698383,85.989299,92.378057,NA,NA,NA,55.48619,127.56248,91.199524,76.777056,125.92474,88.982257,66.906064,127.60661,94.613888,27.957674,85.409064,137.88707,18.864097,86.635428,140.38611,28.185341,90.034885,137.50998,65.861174,116.97623,116.59518,84.438804,94.370422,109.8481,59.05348,100.55594,124.67149,24.93936,117.89443,114.29133,30.297107,119.04297,115.41195,30.454917,125.09748,102.52962,19.339198,110.20627,122.64061,20.595167,110.95897,121.26778,14.799204,109.41586,117.80426,39.891762,86.235209,106.38383,50.227061,106.60068,84.283138,61.033654,106.53982,83.999001,34.552255,119.54032,116.16249,38.923742,124.54228,103.88627,42.527862,127.8803,96.843122,61.466177,102.77597,82.943754,1158,"Nov17 After 0945",3.8566667,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
-1.0843083,104.86488,109.87637,23.705767,114.10734,91.968106,12.298218,112.90184,103.81278,10.712988,90.259568,136.9902,-7.4822038,79.005769,145.70209,-11.758204,77.222215,136.3383,-25.026103,71.914934,144.84898,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.525294,119.22443,92.327927,53.830583,115.06297,85.80826,NA,NA,NA,5.3167494,94.084454,89.802072,-20.983425,86.19548,92.367786,NA,NA,NA,55.481114,127.55627,91.376936,76.792551,125.74246,88.998686,66.932853,127.51202,94.715211,27.79661,85.470153,137.95894,18.661097,86.61233,140.55863,28.024796,90.095134,137.5816,65.798982,116.82301,116.6988,84.269806,94.217008,110.02372,58.995343,100.49355,124.76864,24.897093,118.09431,114.53792,30.267217,119.15102,115.67172,30.561283,125.19759,102.71739,19.289976,110.22639,122.76386,20.495665,110.89806,121.53235,14.739751,109.53237,117.88032,39.867174,86.376917,106.5737,50.240724,106.69068,84.369752,61.042324,106.62963,84.176229,34.553103,119.53548,116.34095,38.90089,124.65256,104.05964,42.481026,127.87694,97.011458,61.39664,102.80065,83.211818,1159,"Nov17 After 0945",3.86,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
-1.0850587,105.06582,109.86689,23.739576,114.28504,92.048257,12.317315,112.98709,103.98497,10.536038,90.411377,137.04543,-7.6481648,79.184681,145.76731,-12.020945,77.328784,136.30497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.523128,119.22207,92.417213,53.811689,114.96921,85.901571,NA,NA,NA,5.2173906,94.234995,89.886439,-21.206709,86.49866,92.34811,NA,NA,NA,55.420092,127.48618,91.559195,76.769908,125.64582,89.180051,66.913978,127.41915,94.808301,27.523749,85.417755,138.04756,18.411777,86.711543,140.53089,27.864408,90.15538,137.65316,65.780723,116.73001,116.88442,84.160743,94.152839,110.20249,58.893112,100.4321,124.94704,24.920702,118.20134,114.72013,30.257444,119.26211,115.7579,30.530388,125.26249,102.8813,19.187198,110.34743,122.74104,20.457295,111.12352,121.69939,14.644729,109.67489,118.04708,39.781687,86.407098,106.65712,50.283339,106.68708,84.468536,60.993464,106.63029,84.25708,34.569665,119.62106,116.42379,38.882378,124.55749,104.24283,42.523584,127.8711,97.108841,61.369796,102.80198,83.187882,1160,"Nov17 After 0945",3.8633333,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
-1.2002503,105.30288,109.93377,23.816464,114.45934,92.137009,12.302813,113.2434,104.06361,10.366598,90.389625,137.12601,-7.7821173,79.332453,145.74217,-12.157293,77.502337,136.2045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.47386,119.21975,92.586879,53.725776,114.99827,85.893631,NA,NA,NA,5.1352256,94.473798,89.966653,-21.480192,86.753828,92.433338,NA,NA,NA,55.440631,127.36608,91.651472,76.754527,125.55537,89.183748,66.937932,127.32141,94.998493,27.36206,85.454463,138.10833,18.252242,86.773127,140.51242,27.686961,90.105701,137.72161,65.731991,116.72453,117.14543,84.054636,94.089095,110.28979,58.732362,100.28661,124.94112,24.797305,118.43547,114.7807,30.25802,119.25976,115.84699,30.584933,125.40772,103.05889,19.072629,110.40348,122.82421,20.361289,111.15769,121.54605,14.61847,109.69407,118.13741,39.795107,86.471463,106.64153,50.283339,106.68708,84.468536,60.957221,106.70345,84.356995,34.495554,119.74278,116.49881,38.843198,124.58111,104.33277,42.46574,127.80199,97.291843,61.261994,102.88428,83.268087,1161,"Nov17 After 0945",3.8666667,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
-1.1919453,105.49679,109.9237,23.891857,114.63025,92.403808,12.254486,113.51218,104.13326,10.22655,90.537645,137.10101,-8.0821743,79.467186,145.70805,-12.360514,77.687356,136.2628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.520969,119.21971,92.506507,53.766631,114.99256,86.059299,NA,NA,NA,5.0115002,94.716397,90.040805,-21.63723,87.034321,92.425521,NA,NA,NA,55.480733,127.35769,91.837717,76.747264,125.54922,89.361489,66.889383,127.31988,95.07897,27.199159,85.515085,138.08924,18.043806,86.778336,140.68359,27.524598,90.165772,137.70264,65.7034,116.57022,117.25545,83.918038,93.845463,110.4791,58.60426,100.33872,125.11263,24.834266,118.60732,114.94595,30.276252,119.34262,116.01875,30.609265,125.48931,103.14161,19.01456,110.51801,122.98812,20.261545,111.11171,121.80095,14.524283,109.90915,118.10991,39.668286,86.528701,106.72589,50.265379,106.8694,84.63305,60.968485,106.77273,84.354438,34.451041,119.67283,116.57278,38.898059,124.64131,104.41514,42.51939,127.86189,97.37457,61.264993,102.82856,83.412157,1162,"Nov17 After 0945",3.87,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
-1.2997398,105.62702,109.90637,23.827571,114.74895,92.481584,12.308768,113.57308,104.12578,10.076983,90.601233,137.2633,-8.232069,79.534555,145.69095,-12.606541,77.874868,136.222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.495348,119.09975,92.679715,53.739077,114.87181,86.255237,NA,NA,NA,4.9841388,95.014116,90.114381,-21.853341,87.309927,92.494339,NA,NA,NA,55.416643,127.26642,91.921922,76.705603,125.35918,89.635668,66.921052,127.28383,95.345249,26.941849,85.522617,138.15917,17.884471,86.839972,140.66542,27.267772,90.170342,137.77252,65.696997,116.54098,117.427,83.812108,93.781838,110.56643,58.502667,100.27803,125.20042,24.85363,118.69097,115.11759,30.294474,119.42547,116.19047,30.592826,125.53543,103.3171,18.898307,110.57561,122.98236,20.18446,111.31926,121.85079,14.449398,109.93736,118.28145,39.683445,86.618158,106.81255,50.181349,106.92256,84.724956,60.928929,106.67909,84.495641,34.414273,119.76156,116.66663,38.797853,124.57551,104.59124,42.518011,127.85883,97.463141,61.23735,102.85324,83.543289,1163,"Nov17 After 0945",3.8733333,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
-1.2677198,105.86042,109.98058,24.00268,114.98249,92.572668,12.349439,113.772,104.21339,9.8971455,90.752871,137.22819,-8.4404945,79.715955,145.65715,-12.825512,77.979114,136.28762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.49626,119.1195,92.868091,53.757822,114.98609,86.350774,NA,NA,NA,4.9267017,95.160318,90.204744,-22.036804,87.412304,92.494398,NA,NA,NA,55.411645,127.26025,92.09947,76.829043,125.30051,89.756462,66.931931,127.09955,95.451012,26.807109,85.496939,138.24889,17.74416,86.981127,140.72678,27.189157,90.200576,137.85352,65.647985,116.41492,117.52624,83.735958,93.602772,110.6601,58.383267,100.10457,125.37667,24.778379,118.74418,115.12024,30.197001,119.36772,116.18859,30.56464,125.65398,103.40173,18.876137,110.6646,123.05594,20.214754,111.3767,121.93373,14.390105,110.05375,118.35731,39.598522,86.647781,106.8041,50.176218,106.92008,84.905126,60.947168,106.67772,84.538404,34.362952,119.78518,116.80473,38.896684,124.63568,104.59289,42.516641,127.85576,97.55171,61.141093,102.78909,83.629928,1164,"Nov17 After 0945",3.8766667,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
-1.3235706,106.11996,109.87432,24.061566,115.06538,92.754946,12.372641,113.88254,104.30653,9.7410153,90.815967,137.21083,-8.6761181,79.738022,145.728,-12.995443,78.181331,136.35137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.433048,119.02879,92.952826,53.763087,114.77382,86.447116,NA,NA,NA,4.8994595,95.457594,90.278233,-22.29822,87.725543,92.479366,NA,NA,NA,55.524958,127.13889,92.120633,76.807308,125.20477,89.915928,66.966493,127.06672,95.628538,26.62267,85.559703,138.27586,17.535183,87.059037,140.70205,27.005197,90.262466,137.88047,65.576558,116.38525,117.69993,83.616508,93.449613,110.75272,58.281844,100.04375,125.46458,24.719543,118.6572,115.20651,30.159604,119.39197,116.27873,30.601803,125.62476,103.48878,18.778781,110.8077,123.13226,20.027346,111.40107,122.02261,14.291865,110.19891,118.34571,39.572338,86.76429,106.89162,50.235013,107.00758,85.000359,60.944026,106.67641,84.628682,34.306541,119.81191,116.83999,38.857526,124.65927,104.68279,42.460236,127.78972,97.646128,61.193069,102.85244,83.752978,1165,"Nov17 After 0945",3.88,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
-1.3599901,106.34971,109.86708,24.078897,115.15522,92.750451,12.391088,114.05837,104.43154,9.62829,90.875743,137.29317,-8.8614241,80.026695,145.78645,-13.160894,78.313519,136.32273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.533902,119.09027,92.956669,53.779257,114.86558,86.443402,NA,NA,NA,4.8421476,95.603646,90.368594,-22.373992,87.937581,92.552073,NA,NA,NA,55.559522,127.10617,92.297623,76.781038,125.10527,90.186757,67.006478,127.05868,95.814417,26.525813,85.616181,138.31188,17.389197,87.114374,140.7743,26.908839,90.317916,137.91628,65.559814,116.2947,117.79585,83.497196,93.296582,110.84537,58.237988,100.04479,125.54605,24.677519,118.66061,115.19732,30.088694,119.41512,116.27018,30.56425,125.65117,103.49015,18.780607,110.80615,123.22124,20.022087,111.58068,122.17934,14.310912,110.28426,118.42813,39.402145,86.824147,106.9668,50.229908,107.00508,85.180555,60.937757,106.67379,84.809248,34.307502,119.80702,117.0182,38.895331,124.63006,104.77063,42.579629,127.73085,97.741465,61.200949,102.85167,83.791135,1166,"Nov17 After 0945",3.8833333,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
-1.3805102,106.43954,109.9424,24.100762,115.26708,92.845495,12.426775,114.14446,104.4674,9.4406363,91.05271,137.26673,-9.039339,80.096991,145.76135,-13.393135,78.469706,136.38626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.51029,119.01461,93.107129,53.779138,114.88619,86.632429,NA,NA,NA,4.8768586,95.77968,90.449732,-22.5538,88.242347,92.634388,NA,NA,NA,55.602118,127.10088,92.395231,76.818324,125.07546,90.276091,66.974615,126.87925,95.823209,26.366067,85.677585,138.38361,17.230282,87.176097,140.75684,26.749547,90.378164,137.98778,65.498484,116.20581,117.88348,83.388685,93.232904,111.02437,58.169262,99.982503,125.64098,24.622258,118.59907,115.20507,29.999459,119.4492,116.35122,30.542048,125.54116,103.39693,18.719072,110.92374,123.20723,19.998659,111.58609,122.16645,14.242394,110.40745,118.5043,39.357781,86.827833,107.14152,50.295484,107.06712,85.268363,60.93463,106.67248,84.899537,34.307502,119.80702,117.0182,38.818383,124.68287,104.7727,42.557869,127.84685,97.737653,61.109439,102.78579,84.006599,1167,"Nov17 After 0945",3.8866667,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
-1.4345149,106.5828,109.94108,24.295647,115.38212,93.028236,12.462598,114.31963,104.54504,9.2981545,91.115207,137.34147,-9.2239285,80.229519,145.72491,-13.548152,78.597342,136.36718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.479978,118.9259,93.290465,53.803273,114.76764,86.635352,NA,NA,NA,4.7952032,96.017391,90.529808,-22.666247,88.484261,92.622399,NA,NA,NA,55.599631,127.0978,92.484064,76.830154,124.89047,90.381856,67.054868,126.84477,96.009161,26.193163,85.720686,138.3537,17.105093,87.241979,140.83954,26.574819,90.328871,138.11048,65.526387,116.11363,117.98773,83.253717,92.965523,111.11495,58.035386,99.923013,125.72202,24.623133,118.59683,115.29412,29.999459,119.4492,116.35122,30.529742,125.47192,103.50109,18.700347,111.03627,123.29057,19.936771,111.65449,122.23351,14.220083,110.60284,118.57508,39.215164,86.796847,107.32333,50.367548,107.03688,85.364103,60.931509,106.67117,84.989832,34.269713,119.83107,117.10822,38.856182,124.65363,104.8605,42.62223,127.72502,97.838872,61.247563,102.8464,84.077328,1168,"Nov17 After 0945",3.89,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
-1.3991821,106.75595,109.92922,24.291814,115.58729,93.110052,12.461725,114.52218,104.62463,9.2020496,91.259916,137.4159,-9.3842038,80.428148,145.78745,-13.718693,78.75085,136.33425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.601321,118.98769,93.247025,53.868098,114.73843,86.690847,NA,NA,NA,4.7754042,96.134273,90.617624,-22.704569,88.690622,92.612035,NA,NA,NA,55.580705,127.0044,92.577181,76.913667,124.85939,90.480354,67.07922,126.72855,96.013539,26.027967,85.80132,138.47075,16.94135,87.322819,140.86722,26.404515,90.389708,138.10988,65.465104,116.02474,118.07534,83.135247,92.788118,111.10861,57.876725,99.800033,125.8166,24.567027,118.53759,115.21288,29.96141,119.56096,116.48175,30.512541,125.38233,103.50656,18.587975,111.09077,123.46285,19.895738,111.73764,122.33352,14.174397,110.62961,118.66362,39.060945,86.747019,107.31154,50.407668,107.03196,85.553044,61.025789,106.60064,85.191235,34.226959,119.83409,117.0992,38.856182,124.65363,104.8605,42.582484,127.7485,97.928479,61.217624,102.84723,84.10493,1169,"Nov17 After 0945",3.8933333,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
-1.4085951,106.96465,109.92026,24.350763,115.67018,93.292202,12.479231,114.61058,104.61908,9.0877715,91.295316,137.48664,-9.5699399,80.52514,145.7717,-13.839391,78.929244,136.50108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.552163,118.98537,93.416887,53.907951,114.61614,86.825773,NA,NA,NA,4.8101706,96.309952,90.698672,-22.812231,88.934654,92.775286,NA,NA,NA,55.564262,126.91409,92.58146,76.891059,124.76304,90.66238,67.060514,126.63562,96.106812,25.967674,85.806897,138.59723,16.805044,87.384005,140.99572,26.324568,90.530403,138.06092,65.462549,116.02013,118.25478,83.037551,92.81388,111.374,57.818987,99.737173,125.91397,24.525882,118.53871,115.29268,29.877462,119.47983,116.42264,30.512541,125.38233,103.50656,18.56746,111.20489,123.45723,19.93645,111.87538,122.48511,14.113497,110.74741,118.6503,38.903151,86.8253,107.48881,50.452881,107.02958,85.561725,61.076855,106.70393,85.268169,34.231946,119.85512,117.19826,38.854858,124.648,105.0382,42.564514,127.65598,98.021907,61.221485,102.84443,84.324767,1170,"Nov17 After 0945",3.8966667,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
-1.3980342,107.15833,109.99842,24.448973,115.72956,93.294423,12.49674,114.69898,104.61354,8.9450725,91.504094,137.54694,-9.6950977,80.756558,145.85966,-14.040913,79.114397,136.55912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.536014,118.89463,93.421243,53.950823,114.61194,86.924294,NA,NA,NA,4.7907839,96.426758,90.875928,-22.837006,89.159466,92.772197,NA,NA,NA,55.648916,126.88531,92.589641,76.916647,124.64593,90.666476,67.041833,126.54268,96.200118,25.766438,85.919769,138.59003,16.701636,87.503049,140.96953,26.215618,90.58713,138.18079,65.413734,115.93317,118.25477,82.921659,92.661679,111.37495,57.792332,99.713717,125.95156,24.570617,118.6011,115.28261,29.857222,119.59155,116.5063,30.45288,125.29872,103.41465,18.565834,111.40445,123.53349,19.924179,112.01563,122.31354,14.056522,110.88889,118.64695,38.802416,86.766693,107.57799,50.491057,107.00113,85.650998,61.123699,106.51469,85.382116,34.231946,119.85512,117.19826,38.855517,124.65082,104.94935,42.64134,127.60292,98.019857,61.31722,102.81947,84.520519,1171,"Nov17 After 0945",3.9,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
-1.4029045,107.33601,109.97941,24.503397,115.79058,93.377089,12.575034,114.86857,104.7876,8.776523,91.595513,137.60497,-9.8613511,80.852589,145.89882,-14.2091,79.293919,136.5381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.615619,118.84094,93.41975,53.980218,114.51803,86.936868,NA,NA,NA,4.8251885,96.60216,90.86745,-22.88378,89.373685,92.76255,NA,NA,NA,55.669597,126.76536,92.682177,76.97315,124.43726,90.683511,67.066248,126.42639,96.204522,25.743845,86.007365,138.66265,16.604849,87.623078,141.12351,26.137698,90.611082,138.20524,65.38596,115.84307,118.34863,82.849363,92.483814,111.37699,57.674422,99.677983,125.99281,24.525002,118.54095,115.20363,29.857222,119.59155,116.5063,30.490437,125.27228,103.41327,18.512809,111.41038,123.43414,19.8899,112.13263,122.47476,14.075609,110.9742,118.72927,38.733039,86.885813,107.6564,50.519906,106.99683,85.83788,61.117485,106.51208,85.562837,34.205296,119.94605,117.18276,38.855517,124.65082,104.94935,42.642673,127.60597,97.931276,61.367252,102.6022,84.514326,1172,"Nov17 After 0945",3.9033333,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
-1.4792625,107.57035,109.96503,24.623565,115.9618,93.473971,12.593134,114.95849,104.79328,8.712931,91.715088,137.60175,-9.988617,81.001446,145.96138,-14.300095,79.414627,136.60195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.620749,118.86536,93.429408,54.058223,114.46246,87.025036,NA,NA,NA,4.7849787,96.835271,90.864033,-22.951799,89.61289,92.930407,NA,NA,NA,55.740318,126.64933,92.605761,76.923309,124.43552,90.763537,67.074878,126.22015,96.213361,25.584577,86.068784,138.73429,16.465792,87.770201,141.18865,26.103465,90.730441,138.18025,65.38596,115.84307,118.34863,82.687562,92.357516,111.46845,57.674103,99.677169,126.08355,24.483872,118.54212,115.28344,29.814263,119.59715,116.40797,30.490437,125.27228,103.41327,18.500993,111.49843,123.50981,19.826527,112.15868,122.38935,14.053663,111.06319,118.80325,38.669384,86.778421,107.83806,50.614624,106.96542,85.938075,61.201385,106.48226,85.662295,34.221894,120.03155,117.26537,38.893342,124.62163,105.03719,42.68663,127.60322,97.940142,61.318126,102.60231,84.668294,1173,"Nov17 After 0945",3.9066667,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
-1.4595181,107.65625,110.04734,24.623565,115.9618,93.473971,12.615039,115.06896,104.78631,8.6213148,91.880911,137.67408,-10.084562,81.119385,145.93389,-14.410842,79.646218,136.66041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.631308,118.67918,93.536528,54.066123,114.27289,87.220888,NA,NA,NA,4.7985635,96.898035,91.007717,-22.951779,89.991353,92.998546,NA,NA,NA,55.692782,126.6485,92.685859,76.998788,124.32013,90.687611,67.096057,126.33482,96.21734,25.423269,86.215077,138.73962,16.363626,87.913536,141.17328,25.953479,90.87692,138.27787,65.415188,115.75321,118.36319,82.658509,92.178961,111.57072,57.587325,99.680955,126.06521,24.482986,118.54435,115.19439,29.814263,119.59715,116.40797,30.57127,125.24541,103.33233,18.444878,111.63802,123.59442,19.860429,112.30631,122.5431,14.033863,111.17734,118.79822,38.519418,86.949475,107.90717,50.596024,106.87315,86.031945,61.236509,106.45304,85.842652,34.179145,120.03461,117.25634,38.881688,124.55861,104.96303,42.64134,127.60292,98.019857,61.441335,102.56955,84.904099,1174,"Nov17 After 0945",3.91,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
-1.479624,107.77239,109.95545,24.622831,115.95996,93.562925,12.615082,115.15821,104.81535,8.4859228,92.029117,137.73821,-10.262888,81.408853,146.07988,-14.609747,79.857321,136.73034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.708842,118.62308,93.624414,54.149529,114.22128,87.129597,NA,NA,NA,4.7785689,97.014498,91.028313,-22.950502,90.19311,92.992977,NA,NA,NA,55.723899,126.55904,92.610036,77.009124,124.11269,90.695526,67.150376,126.12684,96.234585,25.248301,86.277789,138.82525,16.218728,87.975083,141.24901,25.811555,90.93598,138.37142,65.365154,115.66394,118.4529,82.599608,92.090585,111.56738,57.488185,99.644736,126.07155,24.482986,118.54435,115.19439,29.776307,119.6237,116.40906,30.53911,125.24783,103.32567,18.407397,111.66514,123.59584,19.789611,112.4451,122.73075,14.068506,111.35108,118.78492,38.50342,86.861172,108.00454,50.660835,106.75012,86.223955,61.381152,106.51358,85.948225,34.221894,120.03155,117.26537,38.838436,124.56143,104.95486,42.68663,127.60322,97.940142,61.509685,102.54147,84.927593,1175,"Nov17 After 0945",3.9133333,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
-1.4598791,107.85834,110.03772,24.657635,116.13987,93.55377,12.7051,115.30505,104.85624,8.4679723,92.142046,137.82119,-10.411522,81.476196,146.06218,-14.657577,79.975217,136.89272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.739744,118.53225,93.548262,54.173581,114.12343,87.321687,NA,NA,NA,4.7588899,97.13097,91.115986,-22.994807,90.408178,93.070621,NA,NA,NA,55.792168,126.43998,92.622505,77.062114,123.90105,90.801744,67.132029,126.01516,96.141644,25.241682,86.278729,138.87759,16.114025,88.140926,141.31932,25.803885,90.936608,138.38743,65.394985,115.63829,118.45122,82.537972,92.002073,111.65573,57.428908,99.557707,126.15997,24.518279,118.72062,115.18153,29.831292,119.68469,116.40154,30.554137,125.15581,103.33776,18.480796,111.81047,123.66919,19.820434,112.44435,122.63115,13.992147,111.38053,118.86713,38.373371,86.896354,108.09077,50.674414,106.83988,86.310594,61.447042,106.39024,86.141789,34.276245,120.09313,117.25801,38.937244,124.62157,104.95648,42.695973,127.5535,97.941782,61.590933,102.41789,85.215978,1176,"Nov17 After 0945",3.9166667,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
-1.4983339,108.06376,110.10924,24.743806,116.13309,93.57079,12.631822,115.35969,104.8602,8.3506436,92.177299,137.80233,-10.411272,81.641794,146.12347,-14.846767,80.239584,136.85463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.721483,118.43917,93.642098,54.248486,114.02735,87.343122,NA,NA,NA,4.7388397,97.247433,91.114249,-23.021855,90.6079,93.146574,NA,NA,NA,55.770351,126.32528,92.61737,77.122518,123.78298,90.812678,67.187156,125.80777,96.136629,25.218232,86.499901,138.88793,16.129402,88.204882,141.40312,25.726491,91.053623,138.49238,65.424231,115.5484,118.46578,82.511853,91.823972,111.6663,57.428908,99.557707,126.15997,24.518279,118.72062,115.18153,29.821397,119.68312,116.48822,30.53704,125.06624,103.3432,18.456912,111.90103,123.65389,19.673756,112.53501,122.54385,14.024459,111.48268,118.95901,38.317936,86.83299,108.20096,50.744299,106.71936,86.322089,61.489692,106.38708,86.241861,34.26414,120.031,117.18535,38.937244,124.62157,104.95648,42.775581,127.37151,97.868084,61.603413,102.50848,85.285081,1177,"Nov17 After 0945",3.92,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
